oshpd_id,facility_name,county_name,control_type,er_service_level,datayear,source,disposition,count
106121080,ST. JOSEPH HOSPITAL - EUREKA,HUMBOLDT,Nonprofit - Corporation,Emergency - Basic,2010,ED Admit,Residential Care Facility,29
106121080,ST. JOSEPH HOSPITAL - EUREKA,HUMBOLDT,Nonprofit - Corporation,Emergency - Basic,2010,ED Admit,Routine (home),2017
106121080,ST. JOSEPH HOSPITAL - EUREKA,HUMBOLDT,Nonprofit - Corporation,Emergency - Basic,2010,ED Admit,SN/IC Care,385
106121080,ST. JOSEPH HOSPITAL - EUREKA,HUMBOLDT,Nonprofit - Corporation,Emergency - Basic,2010,ED Admit,Prison/Jail,10
106121080,ST. JOSEPH HOSPITAL - EUREKA,HUMBOLDT,Nonprofit - Corporation,Emergency - Basic,2010,ED Admit,Hospice Care,0
106121080,ST. JOSEPH HOSPITAL - EUREKA,HUMBOLDT,Nonprofit - Corporation,Emergency - Basic,2010,ED Admit,Psychiatric Care,0
106121080,ST. JOSEPH HOSPITAL - EUREKA,HUMBOLDT,Nonprofit - Corporation,Emergency - Basic,2010,ED Admit,Children's or Cancer Center,0
106121080,ST. JOSEPH HOSPITAL - EUREKA,HUMBOLDT,Nonprofit - Corporation,Emergency - Basic,2010,ED Admit,Critical Access Hospital,0
106121080,ST. JOSEPH HOSPITAL - EUREKA,HUMBOLDT,Nonprofit - Corporation,Emergency - Basic,2010,ED Admit,Not Defined Elsewhere,0
106130699,EL CENTRO REGIONAL MEDICAL CENTER,IMPERIAL,Public - City or County,Emergency - Basic,2010,ED Visit,Acute Care,459
106130699,EL CENTRO REGIONAL MEDICAL CENTER,IMPERIAL,Public - City or County,Emergency - Basic,2010,ED Visit,Against Medical Advice,427
106130699,EL CENTRO REGIONAL MEDICAL CENTER,IMPERIAL,Public - City or County,Emergency - Basic,2010,ED Visit,Died,78
106130699,EL CENTRO REGIONAL MEDICAL CENTER,IMPERIAL,Public - City or County,Emergency - Basic,2010,ED Visit,Other Unknown,116
106130699,EL CENTRO REGIONAL MEDICAL CENTER,IMPERIAL,Public - City or County,Emergency - Basic,2010,ED Visit,Prison/Jail,262
106130699,EL CENTRO REGIONAL MEDICAL CENTER,IMPERIAL,Public - City or County,Emergency - Basic,2010,ED Visit,Psychiatric Care,3
106130699,EL CENTRO REGIONAL MEDICAL CENTER,IMPERIAL,Public - City or County,Emergency - Basic,2010,ED Visit,Routine (home),38569
106130699,EL CENTRO REGIONAL MEDICAL CENTER,IMPERIAL,Public - City or County,Emergency - Basic,2010,ED Visit,SN/IC Care,7
106130699,EL CENTRO REGIONAL MEDICAL CENTER,IMPERIAL,Public - City or County,Emergency - Basic,2010,ED Visit,Children's or Cancer Center,81
106130699,EL CENTRO REGIONAL MEDICAL CENTER,IMPERIAL,Public - City or County,Emergency - Basic,2010,ED Admit,Acute Care,207
106130699,EL CENTRO REGIONAL MEDICAL CENTER,IMPERIAL,Public - City or County,Emergency - Basic,2010,ED Admit,Against Medical Advice,61
106130699,EL CENTRO REGIONAL MEDICAL CENTER,IMPERIAL,Public - City or County,Emergency - Basic,2010,ED Admit,Died,144
106130699,EL CENTRO REGIONAL MEDICAL CENTER,IMPERIAL,Public - City or County,Emergency - Basic,2010,ED Admit,Home Health Service,491
106130699,EL CENTRO REGIONAL MEDICAL CENTER,IMPERIAL,Public - City or County,Emergency - Basic,2010,ED Admit,Other Care,58
106130699,EL CENTRO REGIONAL MEDICAL CENTER,IMPERIAL,Public - City or County,Emergency - Basic,2010,ED Admit,Other Unknown,11
106130699,EL CENTRO REGIONAL MEDICAL CENTER,IMPERIAL,Public - City or County,Emergency - Basic,2010,ED Admit,Residential Care Facility,2
106130699,EL CENTRO REGIONAL MEDICAL CENTER,IMPERIAL,Public - City or County,Emergency - Basic,2010,ED Admit,Routine (home),3158
106130699,EL CENTRO REGIONAL MEDICAL CENTER,IMPERIAL,Public - City or County,Emergency - Basic,2010,ED Admit,SN/IC Care,306
106130699,EL CENTRO REGIONAL MEDICAL CENTER,IMPERIAL,Public - City or County,Emergency - Basic,2010,ED Admit,Prison/Jail,30
106130699,EL CENTRO REGIONAL MEDICAL CENTER,IMPERIAL,Public - City or County,Emergency - Basic,2010,ED Admit,Hospice Care,0
106130699,EL CENTRO REGIONAL MEDICAL CENTER,IMPERIAL,Public - City or County,Emergency - Basic,2010,ED Admit,Psychiatric Care,0
106130699,EL CENTRO REGIONAL MEDICAL CENTER,IMPERIAL,Public - City or County,Emergency - Basic,2010,ED Admit,Children's or Cancer Center,0
106130699,EL CENTRO REGIONAL MEDICAL CENTER,IMPERIAL,Public - City or County,Emergency - Basic,2010,ED Admit,Critical Access Hospital,0
106130699,EL CENTRO REGIONAL MEDICAL CENTER,IMPERIAL,Public - City or County,Emergency - Basic,2010,ED Admit,Not Defined Elsewhere,0
106130760,PIONEERS MEMORIAL HEALTHCARE DISTRICT,IMPERIAL,Public - District,Emergency - Basic,2010,ED Visit,Acute Care,492
106130760,PIONEERS MEMORIAL HEALTHCARE DISTRICT,IMPERIAL,Public - District,Emergency - Basic,2010,ED Visit,Against Medical Advice,333
106130760,PIONEERS MEMORIAL HEALTHCARE DISTRICT,IMPERIAL,Public - District,Emergency - Basic,2010,ED Visit,Died,28
106130760,PIONEERS MEMORIAL HEALTHCARE DISTRICT,IMPERIAL,Public - District,Emergency - Basic,2010,ED Visit,Home Health Service,1
106130760,PIONEERS MEMORIAL HEALTHCARE DISTRICT,IMPERIAL,Public - District,Emergency - Basic,2010,ED Visit,Hospice Care,1
106130760,PIONEERS MEMORIAL HEALTHCARE DISTRICT,IMPERIAL,Public - District,Emergency - Basic,2010,ED Visit,Other Care,1
106130760,PIONEERS MEMORIAL HEALTHCARE DISTRICT,IMPERIAL,Public - District,Emergency - Basic,2010,ED Visit,Other Unknown,28
106130760,PIONEERS MEMORIAL HEALTHCARE DISTRICT,IMPERIAL,Public - District,Emergency - Basic,2010,ED Visit,Routine (home),37625
106130760,PIONEERS MEMORIAL HEALTHCARE DISTRICT,IMPERIAL,Public - District,Emergency - Basic,2010,ED Visit,SN/IC Care,14
106130760,PIONEERS MEMORIAL HEALTHCARE DISTRICT,IMPERIAL,Public - District,Emergency - Basic,2010,ED Visit,Children's or Cancer Center,179
106130760,PIONEERS MEMORIAL HEALTHCARE DISTRICT,IMPERIAL,Public - District,Emergency - Basic,2010,ED Admit,Acute Care,172
106130760,PIONEERS MEMORIAL HEALTHCARE DISTRICT,IMPERIAL,Public - District,Emergency - Basic,2010,ED Admit,Against Medical Advice,102
106130760,PIONEERS MEMORIAL HEALTHCARE DISTRICT,IMPERIAL,Public - District,Emergency - Basic,2010,ED Admit,Died,82
106130760,PIONEERS MEMORIAL HEALTHCARE DISTRICT,IMPERIAL,Public - District,Emergency - Basic,2010,ED Admit,Home Health Service,123
106130760,PIONEERS MEMORIAL HEALTHCARE DISTRICT,IMPERIAL,Public - District,Emergency - Basic,2010,ED Admit,Other Care,56
106130760,PIONEERS MEMORIAL HEALTHCARE DISTRICT,IMPERIAL,Public - District,Emergency - Basic,2010,ED Admit,Other Unknown,1
106130760,PIONEERS MEMORIAL HEALTHCARE DISTRICT,IMPERIAL,Public - District,Emergency - Basic,2010,ED Admit,Residential Care Facility,4
106130760,PIONEERS MEMORIAL HEALTHCARE DISTRICT,IMPERIAL,Public - District,Emergency - Basic,2010,ED Admit,Routine (home),2939
106130760,PIONEERS MEMORIAL HEALTHCARE DISTRICT,IMPERIAL,Public - District,Emergency - Basic,2010,ED Admit,SN/IC Care,198
106130760,PIONEERS MEMORIAL HEALTHCARE DISTRICT,IMPERIAL,Public - District,Emergency - Basic,2010,ED Admit,Prison/Jail,126
106130760,PIONEERS MEMORIAL HEALTHCARE DISTRICT,IMPERIAL,Public - District,Emergency - Basic,2010,ED Admit,Hospice Care,0
106130760,PIONEERS MEMORIAL HEALTHCARE DISTRICT,IMPERIAL,Public - District,Emergency - Basic,2010,ED Admit,Psychiatric Care,0
106130760,PIONEERS MEMORIAL HEALTHCARE DISTRICT,IMPERIAL,Public - District,Emergency - Basic,2010,ED Admit,Children's or Cancer Center,0
106130760,PIONEERS MEMORIAL HEALTHCARE DISTRICT,IMPERIAL,Public - District,Emergency - Basic,2010,ED Admit,Critical Access Hospital,0
106130760,PIONEERS MEMORIAL HEALTHCARE DISTRICT,IMPERIAL,Public - District,Emergency - Basic,2010,ED Admit,Not Defined Elsewhere,0
106141273,NORTHERN INYO HOSPITAL,INYO,Public - District,Emergency - Basic,2010,ED Visit,Acute Care,159
106141273,NORTHERN INYO HOSPITAL,INYO,Public - District,Emergency - Basic,2010,ED Visit,Against Medical Advice,22
106141273,NORTHERN INYO HOSPITAL,INYO,Public - District,Emergency - Basic,2010,ED Visit,Died,10
106141273,NORTHERN INYO HOSPITAL,INYO,Public - District,Emergency - Basic,2010,ED Visit,Other Unknown,1
106141273,NORTHERN INYO HOSPITAL,INYO,Public - District,Emergency - Basic,2010,ED Visit,Prison/Jail,63
106141273,NORTHERN INYO HOSPITAL,INYO,Public - District,Emergency - Basic,2010,ED Visit,Residential Care Facility,1
106141273,NORTHERN INYO HOSPITAL,INYO,Public - District,Emergency - Basic,2010,ED Visit,Routine (home),6522
106141273,NORTHERN INYO HOSPITAL,INYO,Public - District,Emergency - Basic,2010,ED Visit,SN/IC Care,4
106141273,NORTHERN INYO HOSPITAL,INYO,Public - District,Emergency - Basic,2010,ED Visit,Children's or Cancer Center,18
106141273,NORTHERN INYO HOSPITAL,INYO,Public - District,Emergency - Basic,2010,ED Visit,Not Defined Elsewhere,3
106141273,NORTHERN INYO HOSPITAL,INYO,Public - District,Emergency - Basic,2010,ED Admit,Acute Care,26
106141273,NORTHERN INYO HOSPITAL,INYO,Public - District,Emergency - Basic,2010,ED Admit,Against Medical Advice,1
106141273,NORTHERN INYO HOSPITAL,INYO,Public - District,Emergency - Basic,2010,ED Admit,Died,23
106141273,NORTHERN INYO HOSPITAL,INYO,Public - District,Emergency - Basic,2010,ED Admit,Home Health Service,26
106141273,NORTHERN INYO HOSPITAL,INYO,Public - District,Emergency - Basic,2010,ED Admit,Residential Care Facility,6
106141273,NORTHERN INYO HOSPITAL,INYO,Public - District,Emergency - Basic,2010,ED Admit,Routine (home),317
106141273,NORTHERN INYO HOSPITAL,INYO,Public - District,Emergency - Basic,2010,ED Admit,SN/IC Care,98
106141273,NORTHERN INYO HOSPITAL,INYO,Public - District,Emergency - Basic,2010,ED Admit,Hospice Care,0
106141273,NORTHERN INYO HOSPITAL,INYO,Public - District,Emergency - Basic,2010,ED Admit,Psychiatric Care,0
106141273,NORTHERN INYO HOSPITAL,INYO,Public - District,Emergency - Basic,2010,ED Admit,Children's or Cancer Center,0
106141273,NORTHERN INYO HOSPITAL,INYO,Public - District,Emergency - Basic,2010,ED Admit,Critical Access Hospital,0
106141273,NORTHERN INYO HOSPITAL,INYO,Public - District,Emergency - Basic,2010,ED Admit,Not Defined Elsewhere,0
106141338,SOUTHERN INYO HOSPITAL,INYO,Public - District,Emergency - Standby,2010,ED Visit,Acute Care,140
106141338,SOUTHERN INYO HOSPITAL,INYO,Public - District,Emergency - Standby,2010,ED Visit,Against Medical Advice,4
106141338,SOUTHERN INYO HOSPITAL,INYO,Public - District,Emergency - Standby,2010,ED Visit,Died,4
106141338,SOUTHERN INYO HOSPITAL,INYO,Public - District,Emergency - Standby,2010,ED Visit,Prison/Jail,58
106141338,SOUTHERN INYO HOSPITAL,INYO,Public - District,Emergency - Standby,2010,ED Visit,Residential Care Facility,2
106141338,SOUTHERN INYO HOSPITAL,INYO,Public - District,Emergency - Standby,2010,ED Visit,Routine (home),1122
106141338,SOUTHERN INYO HOSPITAL,INYO,Public - District,Emergency - Standby,2010,ED Visit,SN/IC Care,2
106141338,SOUTHERN INYO HOSPITAL,INYO,Public - District,Emergency - Standby,2010,ED Visit,Children's or Cancer Center,1
106141338,SOUTHERN INYO HOSPITAL,INYO,Public - District,Emergency - Standby,2010,ED Visit,Not Defined Elsewhere,2
106141338,SOUTHERN INYO HOSPITAL,INYO,Public - District,Emergency - Standby,2010,ED Admit,Acute Care,3
106141338,SOUTHERN INYO HOSPITAL,INYO,Public - District,Emergency - Standby,2010,ED Admit,Routine (home),31
106141338,SOUTHERN INYO HOSPITAL,INYO,Public - District,Emergency - Standby,2010,ED Admit,SN/IC Care,4
106141338,SOUTHERN INYO HOSPITAL,INYO,Public - District,Emergency - Standby,2010,ED Admit,Prison/Jail,1
106141338,SOUTHERN INYO HOSPITAL,INYO,Public - District,Emergency - Standby,2010,ED Admit,Hospice Care,0
106141338,SOUTHERN INYO HOSPITAL,INYO,Public - District,Emergency - Standby,2010,ED Admit,Psychiatric Care,0
106141338,SOUTHERN INYO HOSPITAL,INYO,Public - District,Emergency - Standby,2010,ED Admit,Children's or Cancer Center,0
106141338,SOUTHERN INYO HOSPITAL,INYO,Public - District,Emergency - Standby,2010,ED Admit,Critical Access Hospital,0
106141338,SOUTHERN INYO HOSPITAL,INYO,Public - District,Emergency - Standby,2010,ED Admit,Not Defined Elsewhere,0
106150706,DELANO REGIONAL MEDICAL CENTER,KERN,Nonprofit - Corporation,Emergency - Basic,2010,ED Visit,Acute Care,457
106150706,DELANO REGIONAL MEDICAL CENTER,KERN,Nonprofit - Corporation,Emergency - Basic,2010,ED Visit,Died,63
106150706,DELANO REGIONAL MEDICAL CENTER,KERN,Nonprofit - Corporation,Emergency - Basic,2010,ED Visit,Psychiatric Care,2
106150706,DELANO REGIONAL MEDICAL CENTER,KERN,Nonprofit - Corporation,Emergency - Basic,2010,ED Visit,Residential Care Facility,672
106150706,DELANO REGIONAL MEDICAL CENTER,KERN,Nonprofit - Corporation,Emergency - Basic,2010,ED Visit,Routine (home),17565
106150706,DELANO REGIONAL MEDICAL CENTER,KERN,Nonprofit - Corporation,Emergency - Basic,2010,ED Visit,SN/IC Care,61
106150706,DELANO REGIONAL MEDICAL CENTER,KERN,Nonprofit - Corporation,Emergency - Basic,2010,ED Admit,Acute Care,76
106150706,DELANO REGIONAL MEDICAL CENTER,KERN,Nonprofit - Corporation,Emergency - Basic,2010,ED Admit,Against Medical Advice,13
106150706,DELANO REGIONAL MEDICAL CENTER,KERN,Nonprofit - Corporation,Emergency - Basic,2010,ED Admit,Died,61
106150706,DELANO REGIONAL MEDICAL CENTER,KERN,Nonprofit - Corporation,Emergency - Basic,2010,ED Admit,Home Health Service,3
106150706,DELANO REGIONAL MEDICAL CENTER,KERN,Nonprofit - Corporation,Emergency - Basic,2010,ED Admit,Other Care,11
106150706,DELANO REGIONAL MEDICAL CENTER,KERN,Nonprofit - Corporation,Emergency - Basic,2010,ED Admit,Other Unknown,1
106150706,DELANO REGIONAL MEDICAL CENTER,KERN,Nonprofit - Corporation,Emergency - Basic,2010,ED Admit,Residential Care Facility,1
106150706,DELANO REGIONAL MEDICAL CENTER,KERN,Nonprofit - Corporation,Emergency - Basic,2010,ED Admit,Routine (home),1467
106150706,DELANO REGIONAL MEDICAL CENTER,KERN,Nonprofit - Corporation,Emergency - Basic,2010,ED Admit,SN/IC Care,212
106150706,DELANO REGIONAL MEDICAL CENTER,KERN,Nonprofit - Corporation,Emergency - Basic,2010,ED Admit,Prison/Jail,75
106150706,DELANO REGIONAL MEDICAL CENTER,KERN,Nonprofit - Corporation,Emergency - Basic,2010,ED Admit,Hospice Care,0
106150706,DELANO REGIONAL MEDICAL CENTER,KERN,Nonprofit - Corporation,Emergency - Basic,2010,ED Admit,Psychiatric Care,0
106150706,DELANO REGIONAL MEDICAL CENTER,KERN,Nonprofit - Corporation,Emergency - Basic,2010,ED Admit,Children's or Cancer Center,0
106150706,DELANO REGIONAL MEDICAL CENTER,KERN,Nonprofit - Corporation,Emergency - Basic,2010,ED Admit,Critical Access Hospital,0
106150706,DELANO REGIONAL MEDICAL CENTER,KERN,Nonprofit - Corporation,Emergency - Basic,2010,ED Admit,Not Defined Elsewhere,0
106150722,BAKERSFIELD MEMORIAL HOSPITAL,KERN,Nonprofit - Corporation,Emergency - Basic,2010,ED Visit,Acute Care,284
106150722,BAKERSFIELD MEMORIAL HOSPITAL,KERN,Nonprofit - Corporation,Emergency - Basic,2010,ED Visit,Against Medical Advice,256
106150722,BAKERSFIELD MEMORIAL HOSPITAL,KERN,Nonprofit - Corporation,Emergency - Basic,2010,ED Visit,Died,66
106150722,BAKERSFIELD MEMORIAL HOSPITAL,KERN,Nonprofit - Corporation,Emergency - Basic,2010,ED Visit,Hospice Care,2
106150722,BAKERSFIELD MEMORIAL HOSPITAL,KERN,Nonprofit - Corporation,Emergency - Basic,2010,ED Visit,Other Care,16
106150722,BAKERSFIELD MEMORIAL HOSPITAL,KERN,Nonprofit - Corporation,Emergency - Basic,2010,ED Visit,Psychiatric Care,20
106150722,BAKERSFIELD MEMORIAL HOSPITAL,KERN,Nonprofit - Corporation,Emergency - Basic,2010,ED Visit,Residential Care Facility,4
106150722,BAKERSFIELD MEMORIAL HOSPITAL,KERN,Nonprofit - Corporation,Emergency - Basic,2010,ED Visit,Routine (home),47216
106150722,BAKERSFIELD MEMORIAL HOSPITAL,KERN,Nonprofit - Corporation,Emergency - Basic,2010,ED Visit,SN/IC Care,77
106150722,BAKERSFIELD MEMORIAL HOSPITAL,KERN,Nonprofit - Corporation,Emergency - Basic,2010,ED Visit,Children's or Cancer Center,92
106150722,BAKERSFIELD MEMORIAL HOSPITAL,KERN,Nonprofit - Corporation,Emergency - Basic,2010,ED Admit,Acute Care,108
106150722,BAKERSFIELD MEMORIAL HOSPITAL,KERN,Nonprofit - Corporation,Emergency - Basic,2010,ED Admit,Against Medical Advice,140
106150722,BAKERSFIELD MEMORIAL HOSPITAL,KERN,Nonprofit - Corporation,Emergency - Basic,2010,ED Admit,Died,245
106150722,BAKERSFIELD MEMORIAL HOSPITAL,KERN,Nonprofit - Corporation,Emergency - Basic,2010,ED Admit,Home Health Service,389
106150722,BAKERSFIELD MEMORIAL HOSPITAL,KERN,Nonprofit - Corporation,Emergency - Basic,2010,ED Admit,Other Care,381
106150722,BAKERSFIELD MEMORIAL HOSPITAL,KERN,Nonprofit - Corporation,Emergency - Basic,2010,ED Admit,Other Unknown,156
106150722,BAKERSFIELD MEMORIAL HOSPITAL,KERN,Nonprofit - Corporation,Emergency - Basic,2010,ED Admit,Residential Care Facility,36
106150722,BAKERSFIELD MEMORIAL HOSPITAL,KERN,Nonprofit - Corporation,Emergency - Basic,2010,ED Admit,Routine (home),5443
106150722,BAKERSFIELD MEMORIAL HOSPITAL,KERN,Nonprofit - Corporation,Emergency - Basic,2010,ED Admit,SN/IC Care,672
106150722,BAKERSFIELD MEMORIAL HOSPITAL,KERN,Nonprofit - Corporation,Emergency - Basic,2010,ED Admit,Prison/Jail,329
106150722,BAKERSFIELD MEMORIAL HOSPITAL,KERN,Nonprofit - Corporation,Emergency - Basic,2010,ED Admit,Hospice Care,0
106160702,CORCORAN DISTRICT HOSPITAL,KINGS,Public - District,Emergency - Standby,2010,ED Admit,Acute Care,3
106150722,BAKERSFIELD MEMORIAL HOSPITAL,KERN,Nonprofit - Corporation,Emergency - Basic,2010,ED Admit,Psychiatric Care,0
106150722,BAKERSFIELD MEMORIAL HOSPITAL,KERN,Nonprofit - Corporation,Emergency - Basic,2010,ED Admit,Children's or Cancer Center,0
106150722,BAKERSFIELD MEMORIAL HOSPITAL,KERN,Nonprofit - Corporation,Emergency - Basic,2010,ED Admit,Critical Access Hospital,0
106150722,BAKERSFIELD MEMORIAL HOSPITAL,KERN,Nonprofit - Corporation,Emergency - Basic,2010,ED Admit,Not Defined Elsewhere,0
106150736,KERN MEDICAL CENTER,KERN,Public - City or County,Emergency - Basic,2010,ED Visit,Acute Care,155
106150736,KERN MEDICAL CENTER,KERN,Public - City or County,Emergency - Basic,2010,ED Visit,Against Medical Advice,4574
106150736,KERN MEDICAL CENTER,KERN,Public - City or County,Emergency - Basic,2010,ED Visit,Died,131
106150736,KERN MEDICAL CENTER,KERN,Public - City or County,Emergency - Basic,2010,ED Visit,Hospice Care,15
106150736,KERN MEDICAL CENTER,KERN,Public - City or County,Emergency - Basic,2010,ED Visit,Prison/Jail,1273
106150736,KERN MEDICAL CENTER,KERN,Public - City or County,Emergency - Basic,2010,ED Visit,Routine (home),35159
106150736,KERN MEDICAL CENTER,KERN,Public - City or County,Emergency - Basic,2010,ED Visit,Children's or Cancer Center,29
106150736,KERN MEDICAL CENTER,KERN,Public - City or County,Emergency - Basic,2010,ED Visit,Not Defined Elsewhere,174
106150736,KERN MEDICAL CENTER,KERN,Public - City or County,Emergency - Basic,2010,ED Admit,Acute Care,94
106150736,KERN MEDICAL CENTER,KERN,Public - City or County,Emergency - Basic,2010,ED Admit,Against Medical Advice,154
106150736,KERN MEDICAL CENTER,KERN,Public - City or County,Emergency - Basic,2010,ED Admit,Died,117
106150736,KERN MEDICAL CENTER,KERN,Public - City or County,Emergency - Basic,2010,ED Admit,Home Health Service,56
106150736,KERN MEDICAL CENTER,KERN,Public - City or County,Emergency - Basic,2010,ED Admit,Other Care,113
106150736,KERN MEDICAL CENTER,KERN,Public - City or County,Emergency - Basic,2010,ED Admit,Other Unknown,50
106150736,KERN MEDICAL CENTER,KERN,Public - City or County,Emergency - Basic,2010,ED Admit,Residential Care Facility,17
106150736,KERN MEDICAL CENTER,KERN,Public - City or County,Emergency - Basic,2010,ED Admit,Routine (home),4397
106150736,KERN MEDICAL CENTER,KERN,Public - City or County,Emergency - Basic,2010,ED Admit,SN/IC Care,89
106150736,KERN MEDICAL CENTER,KERN,Public - City or County,Emergency - Basic,2010,ED Admit,Prison/Jail,158
106150736,KERN MEDICAL CENTER,KERN,Public - City or County,Emergency - Basic,2010,ED Admit,Hospice Care,0
106150736,KERN MEDICAL CENTER,KERN,Public - City or County,Emergency - Basic,2010,ED Admit,Psychiatric Care,0
106150736,KERN MEDICAL CENTER,KERN,Public - City or County,Emergency - Basic,2010,ED Admit,Children's or Cancer Center,0
106150736,KERN MEDICAL CENTER,KERN,Public - City or County,Emergency - Basic,2010,ED Admit,Critical Access Hospital,0
106150736,KERN MEDICAL CENTER,KERN,Public - City or County,Emergency - Basic,2010,ED Admit,Not Defined Elsewhere,0
106150737,KERN VALLEY HEALTHCARE DISTRICT,KERN,Public - District,Emergency - Standby,2010,ED Visit,Home Health Service,245
106150737,KERN VALLEY HEALTHCARE DISTRICT,KERN,Public - District,Emergency - Standby,2010,ED Visit,Other Unknown,20
106150737,KERN VALLEY HEALTHCARE DISTRICT,KERN,Public - District,Emergency - Standby,2010,ED Visit,Routine (home),5369
106150737,KERN VALLEY HEALTHCARE DISTRICT,KERN,Public - District,Emergency - Standby,2010,ED Visit,SN/IC Care,6
106150737,KERN VALLEY HEALTHCARE DISTRICT,KERN,Public - District,Emergency - Standby,2010,ED Visit,Children's or Cancer Center,178
106150737,KERN VALLEY HEALTHCARE DISTRICT,KERN,Public - District,Emergency - Standby,2010,ED Admit,Acute Care,67
106150737,KERN VALLEY HEALTHCARE DISTRICT,KERN,Public - District,Emergency - Standby,2010,ED Admit,Against Medical Advice,30
106150737,KERN VALLEY HEALTHCARE DISTRICT,KERN,Public - District,Emergency - Standby,2010,ED Admit,Home Health Service,2
106150737,KERN VALLEY HEALTHCARE DISTRICT,KERN,Public - District,Emergency - Standby,2010,ED Admit,Other Care,1
106150737,KERN VALLEY HEALTHCARE DISTRICT,KERN,Public - District,Emergency - Standby,2010,ED Admit,Residential Care Facility,13
106150737,KERN VALLEY HEALTHCARE DISTRICT,KERN,Public - District,Emergency - Standby,2010,ED Admit,Routine (home),489
106150737,KERN VALLEY HEALTHCARE DISTRICT,KERN,Public - District,Emergency - Standby,2010,ED Admit,SN/IC Care,124
106150737,KERN VALLEY HEALTHCARE DISTRICT,KERN,Public - District,Emergency - Standby,2010,ED Admit,Prison/Jail,1
106150737,KERN VALLEY HEALTHCARE DISTRICT,KERN,Public - District,Emergency - Standby,2010,ED Admit,Hospice Care,0
106150737,KERN VALLEY HEALTHCARE DISTRICT,KERN,Public - District,Emergency - Standby,2010,ED Admit,Psychiatric Care,0
106150737,KERN VALLEY HEALTHCARE DISTRICT,KERN,Public - District,Emergency - Standby,2010,ED Admit,Children's or Cancer Center,0
106150737,KERN VALLEY HEALTHCARE DISTRICT,KERN,Public - District,Emergency - Standby,2010,ED Admit,Critical Access Hospital,0
106150737,KERN VALLEY HEALTHCARE DISTRICT,KERN,Public - District,Emergency - Standby,2010,ED Admit,Not Defined Elsewhere,0
106150761,MERCY HOSPITAL - BAKERSFIELD,KERN,Nonprofit - Corporation,Emergency - Basic,2010,ED Visit,Acute Care,728
106150761,MERCY HOSPITAL - BAKERSFIELD,KERN,Nonprofit - Corporation,Emergency - Basic,2010,ED Visit,Against Medical Advice,412
106150761,MERCY HOSPITAL - BAKERSFIELD,KERN,Nonprofit - Corporation,Emergency - Basic,2010,ED Visit,Died,156
106150761,MERCY HOSPITAL - BAKERSFIELD,KERN,Nonprofit - Corporation,Emergency - Basic,2010,ED Visit,Home Health Service,27
106150761,MERCY HOSPITAL - BAKERSFIELD,KERN,Nonprofit - Corporation,Emergency - Basic,2010,ED Visit,Hospice Care,8
106150761,MERCY HOSPITAL - BAKERSFIELD,KERN,Nonprofit - Corporation,Emergency - Basic,2010,ED Visit,Other Care,7
106150761,MERCY HOSPITAL - BAKERSFIELD,KERN,Nonprofit - Corporation,Emergency - Basic,2010,ED Visit,Psychiatric Care,87
106150761,MERCY HOSPITAL - BAKERSFIELD,KERN,Nonprofit - Corporation,Emergency - Basic,2010,ED Visit,Residential Care Facility,24
106150761,MERCY HOSPITAL - BAKERSFIELD,KERN,Nonprofit - Corporation,Emergency - Basic,2010,ED Visit,Routine (home),49389
106150761,MERCY HOSPITAL - BAKERSFIELD,KERN,Nonprofit - Corporation,Emergency - Basic,2010,ED Visit,SN/IC Care,42
106150761,MERCY HOSPITAL - BAKERSFIELD,KERN,Nonprofit - Corporation,Emergency - Basic,2010,ED Visit,Children's or Cancer Center,59
106150761,MERCY HOSPITAL - BAKERSFIELD,KERN,Nonprofit - Corporation,Emergency - Basic,2010,ED Admit,Acute Care,255
106150761,MERCY HOSPITAL - BAKERSFIELD,KERN,Nonprofit - Corporation,Emergency - Basic,2010,ED Admit,Against Medical Advice,124
106150761,MERCY HOSPITAL - BAKERSFIELD,KERN,Nonprofit - Corporation,Emergency - Basic,2010,ED Admit,Died,240
106150761,MERCY HOSPITAL - BAKERSFIELD,KERN,Nonprofit - Corporation,Emergency - Basic,2010,ED Admit,Home Health Service,377
106150761,MERCY HOSPITAL - BAKERSFIELD,KERN,Nonprofit - Corporation,Emergency - Basic,2010,ED Admit,Other Care,237
106150761,MERCY HOSPITAL - BAKERSFIELD,KERN,Nonprofit - Corporation,Emergency - Basic,2010,ED Admit,Other Unknown,184
106150761,MERCY HOSPITAL - BAKERSFIELD,KERN,Nonprofit - Corporation,Emergency - Basic,2010,ED Admit,Residential Care Facility,7
106150761,MERCY HOSPITAL - BAKERSFIELD,KERN,Nonprofit - Corporation,Emergency - Basic,2010,ED Admit,Routine (home),3771
106150761,MERCY HOSPITAL - BAKERSFIELD,KERN,Nonprofit - Corporation,Emergency - Basic,2010,ED Admit,SN/IC Care,611
106150761,MERCY HOSPITAL - BAKERSFIELD,KERN,Nonprofit - Corporation,Emergency - Basic,2010,ED Admit,Prison/Jail,1474
106150761,MERCY HOSPITAL - BAKERSFIELD,KERN,Nonprofit - Corporation,Emergency - Basic,2010,ED Admit,Hospice Care,0
106150761,MERCY HOSPITAL - BAKERSFIELD,KERN,Nonprofit - Corporation,Emergency - Basic,2010,ED Admit,Psychiatric Care,0
